Duration	Ch2	Ch4	Ch6	Ch8	Ch7	Ch2+Ch3	Ch3+Ch4	Ch3+Ch6	Ch3+Ch8	Ch3+Ch7	Ch3
0.118	5227.634	5227.634	5227.634	5227.634	2998.077	1807.292	785.412	0.000	0.000	59.117	38383.837	0.574	1.000
0.118	5338.671	5338.671	5338.671	5338.671	2981.884	1757.031	726.465	33.789	0.000	92.920	39355.802	0.559	1.000
0.120	5145.525	5145.525	5145.525	5145.525	2810.441	1642.899	717.204	33.358	0.000	58.377	38328.742	0.546	1.000
0.118	4536.971	4536.971	4536.971	4536.971	2737.390	1444.734	616.758	33.795	0.000	33.795	38729.006	0.603	1.000
0.123	5137.604	5137.604	5137.604	5137.604	2929.976	1598.907	665.535	32.465	0.000	40.581	38933.786	0.570	1.000
0.122	5385.980	5385.980	5385.980	5385.980	2545.204	1789.853	747.140	24.631	0.000	49.262	39146.876	0.473	1.000
0.118	4848.211	4848.211	4848.211	4848.211	2724.474	1632.992	668.427	25.383	0.000	42.306	38717.996	0.562	1.000
0.124	5506.006	5506.006	5506.006	5506.006	2664.456	1795.087	668.126	32.199	0.000	40.249	38501.793	0.484	1.000
0.118	5166.010	5166.010	5166.010	5166.010	2608.329	1629.150	590.884	16.882	0.000	33.765	38584.694	0.505	1.000
0.124	4754.049	4754.049	4754.049	4754.049	2837.876	1592.768	525.533	40.426	0.000	40.426	37797.928	0.597	1.000
0.119	4898.914	4898.914	4898.914	4898.914	2718.813	1582.467	614.469	25.252	16.835	42.087	39637.430	0.555	1.000
0.120	5150.916	5150.916	5150.916	5150.916	2909.933	1889.784	668.950	50.171	0.000	50.171	39869.426	0.565	1.000
0.124	5150.720	5150.720	5150.720	5150.720	2987.095	1679.232	742.737	8.073	0.000	80.732	39728.362	0.580	1.000
0.122	5069.306	5069.306	5069.306	5069.306	2951.645	1455.382	735.867	32.705	8.176	40.882	39704.116	0.582	1.000
0.122	5310.342	5310.342	5310.342	5310.342	2589.611	1663.579	590.038	24.585	0.000	57.365	38893.335	0.488	1.000
0.115	5296.006	5296.006	5296.006	5296.006	2773.686	1863.570	615.412	34.671	0.000	69.342	39022.293	0.524	1.000
0.118	5111.449	5111.449	5111.449	5111.449	2895.356	1740.610	645.299	25.472	0.000	33.963	38446.250	0.566	1.000
0.123	4966.775	4966.775	4966.775	4966.775	2719.513	1498.175	683.949	24.427	0.000	40.711	37486.937	0.548	1.000
0.117	4793.295	4793.295	4793.295	4793.295	2571.804	1495.235	777.522	8.544	0.000	51.265	38730.850	0.537	1.000
0.124	5038.579	5038.579	5038.579	5038.579	2547.505	1830.012	620.753	32.247	0.000	72.556	39179.989	0.506	1.000
0.123	5350.715	5350.715	5350.715	5350.715	2606.132	1702.130	708.542	8.144	0.000	8.144	39629.499	0.487	1.000
0.118	5387.233	5387.233	5387.233	5387.233	2765.957	1770.213	680.851	34.043	8.511	42.553	40527.654	0.513	1.000
0.122	5072.022	5072.022	5072.022	5072.022	2823.261	1649.638	714.022	0.000	0.000	49.243	38352.036	0.557	1.000
0.125	5194.615	5194.615	5194.615	5194.615	2929.474	1712.862	720.363	16.008	0.000	32.016	38811.535	0.564	1.000
0.121	4930.282	4930.282	4930.282	4930.282	2666.797	1744.941	600.852	0.000	0.000	49.385	39656.258	0.541	1.000
0.119	4806.177	4806.177	4806.177	4806.177	2944.098	1585.283	671.019	25.163	0.000	50.326	38365.536	0.613	1.000
0.122	5506.608	5506.608	5506.608	5506.608	2708.302	1750.987	760.943	0.000	0.000	114.551	38824.450	0.492	1.000
0.125	5040.028	5040.028	5040.028	5040.028	2655.584	1634.819	653.928	31.899	0.000	23.924	39076.166	0.527	1.000
0.125	5232.521	5232.521	5232.521	5232.521	2868.671	1714.792	528.861	24.039	0.000	64.104	39103.676	0.548	1.000
0.118	4931.353	4931.353	4931.353	4931.353	2554.492	1531.003	600.559	16.917	0.000	42.293	39205.524	0.518	1.000
0.123	4919.831	4919.831	4919.831	4919.831	3073.878	1618.259	585.501	16.264	0.000	48.792	38854.468	0.625	1.000
0.120	5454.477	5454.477	5454.477	5454.477	2752.336	1765.176	660.895	8.366	0.000	92.023	39017.916	0.505	1.000
0.123	4776.718	4776.718	4776.718	4776.718	3168.232	1575.992	666.141	16.247	0.000	64.989	39578.523	0.663	1.000
0.123	5134.519	5134.519	5134.519	5134.519	2652.699	1619.286	659.106	8.137	0.000	48.823	39180.202	0.517	1.000
0.121	5328.853	5328.853	5328.853	5328.853	2834.320	1574.622	712.724	24.862	0.000	49.725	39373.841	0.532	1.000
0.124	5247.902	5247.902	5247.902	5247.902	2736.983	1614.739	653.969	48.442	0.000	56.516	38414.640	0.522	1.000
0.125	4906.687	4906.687	4906.687	4906.687	2974.479	1691.685	697.519	8.017	0.000	40.087	38748.399	0.606	1.000
0.119	5205.390	5205.390	5205.390	5205.390	2744.965	1682.128	619.291	58.582	0.000	58.582	38630.356	0.527	1.000
0.118	5208.892	5208.892	5208.892	5208.892	3172.843	1722.158	763.518	0.000	0.000	67.868	38557.675	0.609	1.000
0.122	5322.616	5322.616	5322.616	5322.616	2731.234	1785.174	584.089	41.133	0.000	57.586	39619.350	0.513	1.000
0.122	4721.008	4721.008	4721.008	4721.008	2744.392	1543.721	686.098	24.504	0.000	32.671	38870.725	0.581	1.000
0.118	5099.616	5099.616	5099.616	5099.616	2836.872	1663.285	607.901	8.443	8.443	67.545	39116.753	0.556	1.000
0.116	4872.302	4872.302	4872.302	4872.302	2664.675	1578.108	612.272	0.000	8.624	25.871	39159.508	0.547	1.000
0.117	5275.438	5275.438	5275.438	5275.438	2612.027	1738.496	719.378	8.564	0.000	85.640	39043.376	0.495	1.000
0.111	5112.036	5121.020	5121.020	5121.020	2758.163	1644.117	673.818	8.984	0.000	71.874	38632.256	0.540	1.000
0.126	5249.567	5249.567	5249.567	5249.567	3012.176	1699.785	553.418	23.718	0.000	79.060	39450.813	0.574	1.000
0.120	5305.677	5305.677	5305.677	5305.677	2902.322	1663.222	648.656	24.948	0.000	58.213	38628.324	0.547	1.000
0.118	4888.208	4888.208	4888.208	4888.208	2609.878	1844.767	595.086	8.501	0.000	85.012	40176.821	0.534	1.000
0.121	5351.844	5351.844	5351.844	5351.844	2783.621	1789.471	555.067	49.708	0.000	33.138	39550.621	0.520	1.000
0.121	4949.968	4949.968	4949.968	4949.968	3291.729	1402.491	692.996	24.750	0.000	41.250	38172.505	0.665	1.000
0.124	4743.709	4743.709	4743.709	4743.709	4663.033	1298.873	516.322	24.203	0.000	56.473	27711.971	0.983	1.000
0.121	2316.879	2316.879	2316.879	2316.879	7527.795	0.000	0.000	0.000	0.000	0.000	0.000	3.249	1.000
0.122	2415.078	2415.078	2415.078	2415.078	6908.437	0.000	0.000	0.000	0.000	0.000	0.000	2.861	1.000
0.123	2392.818	2392.818	2392.818	2392.818	7284.260	0.000	0.000	0.000	0.000	0.000	0.000	3.044	1.000
0.120	2540.939	2540.939	2540.939	2540.939	6914.687	0.000	0.000	0.000	0.000	0.000	0.000	2.721	1.000
0.117	2026.388	2026.388	2026.388	2026.388	5942.361	0.000	0.000	0.000	0.000	0.000	8.550	2.932	1.000
0.115	5074.468	5074.468	5074.468	5074.468	2615.705	1525.828	636.488	43.595	8.719	26.157	38389.835	0.515	1.000
0.120	5248.602	5248.602	5248.602	5248.602	2582.777	1519.769	822.170	8.305	0.000	41.524	38940.972	0.492	1.000
0.126	4970.265	4970.265	4970.265	4970.265	2778.902	1508.547	706.635	31.759	7.940	55.578	38571.163	0.559	1.000
0.123	5298.026	5298.026	5298.026	5298.026	2929.784	1448.615	854.520	32.553	8.138	65.106	38209.267	0.553	1.000
0.118	4818.832	4818.832	4818.832	4818.832	2760.878	1541.349	635.171	42.345	0.000	25.407	39143.484	0.573	1.000
0.119	4869.563	4869.563	4869.563	4869.563	2805.475	1651.271	657.138	8.425	0.000	50.549	38703.759	0.576	1.000
