Duration	Ch2	Ch4	Ch6	Ch8	Ch7	Ch2+Ch3	Ch3+Ch4	Ch3+Ch7	Ch3+Ch6	Ch2+Ch8	Ch3
1.014	3272.804	3273.790	3273.790	3273.790	1536.838	670.333	118.294	12.815	36.474	0.000	14265.284	0.000	17539.073	0.470	1.000
1.003	3369.824	3369.824	3369.824	3369.824	1553.309	616.139	107.675	20.937	33.898	0.997	14424.440	0.000	17794.264	0.461	1.000
1.002	3327.321	3327.321	3327.321	3327.321	1534.919	640.714	108.782	15.968	42.914	0.000	14324.247	0.000	17651.568	0.461	1.000
1.018	3307.336	3307.336	3307.336	3307.336	1568.701	630.624	106.086	16.699	39.291	0.000	14444.425	0.000	17751.762	0.474	1.000
1.015	3233.630	3233.630	3233.630	3233.630	1549.304	623.861	106.441	17.740	42.379	0.000	14279.812	0.000	17513.442	0.479	1.000
1.004	3341.341	3341.341	3341.341	3341.341	1615.878	691.381	118.551	23.909	39.849	0.000	14559.839	0.000	17901.180	0.484	1.000
1.007	3329.208	3329.208	3329.208	3329.208	1621.922	640.232	125.069	19.852	42.682	0.000	14432.522	0.000	17761.729	0.487	1.000
1.013	3275.111	3275.111	3275.111	3275.111	1569.921	596.372	106.636	17.773	40.482	0.000	14456.107	0.000	17731.218	0.479	1.000
1.017	3412.834	3412.834	3412.834	3412.834	1583.547	654.651	102.228	28.506	43.250	0.000	14358.085	0.000	17770.919	0.464	1.000
1.023	3317.406	3317.406	3317.406	3317.406	1684.116	627.512	118.269	17.594	36.165	0.000	14450.364	0.000	17767.771	0.508	1.000
1.004	3460.250	3460.250	3460.250	3460.250	1616.576	678.305	143.430	21.913	53.786	0.000	14538.228	0.000	17998.478	0.467	1.000
1.015	3314.108	3314.108	3314.108	3314.108	1636.365	629.523	133.983	25.614	46.303	0.000	14335.191	0.000	17649.298	0.494	1.000
1.004	3228.585	3228.585	3228.585	3228.585	1501.690	648.706	115.591	12.954	34.877	0.000	14300.438	0.000	17529.022	0.465	1.000
1.009	3383.478	3383.478	3383.478	3383.478	1561.376	655.282	101.118	19.827	49.568	0.000	14053.379	0.000	17436.857	0.461	1.000
1.018	3338.510	3338.510	3338.510	3338.510	1538.660	580.312	133.540	15.711	35.349	0.000	14380.140	0.000	17718.650	0.461	1.000
1.017	3340.838	3340.838	3340.838	3340.838	1577.017	603.671	108.150	16.714	46.209	0.000	14457.628	0.000	17798.466	0.472	1.000
1.016	3389.501	3389.501	3389.501	3389.501	1625.858	632.825	121.054	17.715	37.399	0.000	14295.151	0.000	17684.652	0.480	1.000
1.001	3349.086	3349.086	3349.086	3349.086	1593.090	652.627	125.928	18.989	35.979	0.000	14396.774	0.000	17745.860	0.476	1.000
1.009	3377.290	3377.290	3377.290	3377.290	1623.754	632.065	125.819	20.805	43.591	0.000	14379.983	0.000	17757.273	0.481	1.000
1.005	3302.636	3302.636	3303.631	3303.631	1590.637	641.627	112.409	15.916	27.854	0.000	14413.222	0.000	17715.859	0.482	1.000
1.016	3321.260	3321.260	3321.260	3321.260	1569.549	681.385	115.205	23.632	42.340	0.000	14439.061	0.000	17760.321	0.473	1.000
1.003	3264.971	3264.971	3264.971	3264.971	1532.293	619.098	106.672	16.948	42.868	0.000	14419.707	0.000	17684.678	0.469	1.000
1.024	3367.779	3367.779	3367.779	3367.779	1583.745	616.498	111.380	15.632	44.943	0.000	14174.567	0.000	17542.345	0.470	1.000
1.026	3309.274	3309.274	3309.274	3309.274	1549.333	654.249	110.179	16.576	38.026	0.000	14456.865	0.000	17766.138	0.468	1.000
1.017	3399.187	3399.187	3399.187	3399.187	1564.845	646.200	139.666	18.688	49.178	0.984	14562.603	0.000	17961.789	0.460	1.000
